sentence,entities
"Ron was sitting with his head in his hands, whether awake or asleep it was impossible to tell.",['Ron']
"Harry and Sirius looked at each other every so often, intruders upon the family grief, waiting . . .",['Harry and Sirius']
"waiting . . .
    ",[]
"At ten past five in the morning by Ron's watch, the kitchen door swung open and Mrs Weasley entered the kitchen.","['ten past five', 'Ron', 'Mrs Weasley']"
"She was extremely pale, but when they all turned to look at her, Fred, Ron and Harry half rising from their chairs, she gave a wan smile.
    ","['Fred, Ron', 'Harry']"
"'He's going to be all right,' she said, her voice weak with tiredness.",[]
'He's sleeping.,[]
We can all go and see him later.,[]
Bill's sitting with him now; he's going to take the morning off work.,"['Bill', 'morning']"
"'
    ",[]
Fred fell back into his chair with his hands over his face.,['Fred']
"George and Ginny got up, walked swiftly over to their mother and hugged her.",['George and Ginny']
"Ron gave a very shaky laugh and downed the rest of his Butterbeer in one.
    ","['Ron', 'Butterbeer']"
"'Breakfast!' said Sirius loudly and joyfully, jumping to his feet.","['Breakfast', 'Sirius']"
'Where's that accursed house-elf?,[]
"Kreacher! KREACHER!'
    ",['KREACHER']
"But Kreacher did not answer the summons.
    ",['Kreacher']
"'Oh, forget it, then,' muttered Sirius, counting the people in front of him.",['Sirius']
',[]
"So, it's breakfast for - let's see - seven . . .",[]
"bacon and eggs, I think, and some tea, and toast - '
    Harry hurried over to the stove to help.",['Harry']
He did not want to intrude on the Weasleys' happiness and he dreaded the moment when Mrs Weasley would ask him to recount his vision.,['Mrs Weasley']
"However, he had barely taken plates from the dresser when Mrs Weasley lifted them out of his hands and pulled him into a hug.
    ",['Mrs Weasley']
"'I don't know what would have happened if it hadn't been for you, Harry' she said in a muffled voice.",['Harry']
"'They might not have found Arthur for hours, and then it would have been too late, but thanks to you he's alive and Dumbledore's been able to think up a good cover story for Arthur being where he was, you've no idea what trouble he would have been in otherwise, look at poor Sturgis . . .","['Arthur', 'hours', 'Dumbledore', 'Arthur', 'Sturgis']"
"'
    ",[]
"Harry could hardly bear her gratitude, but fortunately she soon released him to turn to Sirius and thank him for looking after her children through the night.","['Harry', 'Sirius']"
"Sirius said he was very pleased to have been able to help, and hoped they would all stay with him as long as Mr Weasley was in hospital.
    ",['Weasley']
"Oh, Sirius, I'm so grateful . . .",[]
they think he'll be there a little while and it would be wonderful to be nearer . . .,[]
"of course, that might mean we're here for Christmas.'
    ",['Christmas']
"The more the merrier!' said Sirius with such obvious sincerity that Mrs Weasley beamed at him, threw on an apron and began to help with breakfast.
    ",['Mrs Weasley']
"Sirius,' Harry muttered, unable to stand it a moment longer.",['Harry']
'Can I have a quick word?,[]
"Er - now?'
    He walked into the dark pantry and Sirius followed.",['Sirius']
"Without preamble, Harry told his godfather every detail of the vision he had had, including the fact that he himself had been the snake who had attacked Mr Weasley.
    ","['Harry', 'Weasley']"
"When he paused for breath, Sirius said, 'Did you tell Dumbledore this?'
    'Yes,' said Harry impatiently 'but he didn't tell me what it meant.","['Sirius', 'Dumbledore', 'Harry']"
"Well, he doesn't tell me anything any more.'
    ",[]
"'I'm sure he would have told you if it was anything to worry about,' said Sirius steadily
    '",['Sirius']
"But that's not all,' said Harry, in a voice only a little above a whisper.",['Harry']
"'Sirius, I . . .",[]
I think I'm going mad.,[]
"Back in Dumbledore's office, just before we took the Portkey . . .","['Dumbledore', 'Portkey']"
"for a couple of seconds there I thought I was a snake, I felt like one - my scar really hurt when I was looking at Dumbledore - Sirius, I wanted to attack him!'
    ","['a couple of seconds', 'one', 'Dumbledore - Sirius']"
"He could only see a sliver of Sirius's face; the rest was in darkness.
    ",['Sirius']
"""It must have been the aftermath of the vision, that's all,' said Sirius.",['Sirius']
"'You were still thinking of the dream or whatever it was and - '
    'It wasn't that,' said Harry, shaking his head, 'it was like something rose up inside me, like there's a snake inside me.",['Harry']
"'
    ",[]
"'You need to sleep,' said Sirius firmly.",[]
"'You're going to have breakfast, then go upstairs to bed, and after lunch you can go and see Arthur with the others.",['Arthur']
"You're in shock, Harry; you're blaming yourself for something you only witnessed, and it's lucky you did witness it or Arthur might have died.","['Harry', 'Arthur']"
Just stop worrying.,[]
"'
    ",[]
"He clapped Harry on the shoulder and left the pantry, leaving Harry standing alone in the dark.
","['Harry', 'Harry']"
"*
Everyone but Harry spent the rest of the morning sleeping.","['Harry', 'morning']"
"He went up to the bedroom he and Ron had shared over the last few weeks of summer, but while Ron crawled into bed and was asleep within minutes, Harry sat fully clothed, hunched against the cold metal bars of the bedstead, keeping himself deliberately uncomfortable, determined not to fall into a doze, terrified that he might become the serpent again in his sleep and wake to find that he had attacked Ron, or else slithered through the house after one of the others . .","['Ron', 'the last few weeks of summer', 'Ron', 'minutes', 'Harry', 'Ron', 'one']"
".
    ",[]
"When Ron woke up, Harry pretended to have enjoyed a refreshing nap too.","['Ron', 'Harry']"
"Their trunks arrived from Hogwarts while they were eating lunch, so they could dress as Muggles for the trip to St Mungo's.","['Hogwarts', ""St Mungo's""]"
Everybody except Harry was riotously happy and talkative as they changed out of their robes into jeans and sweatshirts.,['Harry']
"When Tonks and Mad-Eye turned up to escort them across London, they greeted them gleefully, laughing at the bowler hat Mad-Eye was wearing at an angle to conceal his magical eye and assuring him, truthfully,
    that Tonks, whose hair was short and bright pink again, would attract far less attention on the Underground.
    ","['Mad-Eye', 'London', 'Mad-Eye', 'Tonks', 'Underground']"
"Tonks was very interested in Harry's vision of the attack on Mr Weasley, something Harry was not remotely interested in discussing.
    ","['Harry', 'Mr Weasley', 'Harry']"
"There isn't any Seer blood in your family, is there?'",['Seer']
"she enquired curiously, as they sat side by side on a train rattling towards the heart of the city.
    ",[]
"'No,' said Harry thinking of Professor Trelawney and feeling insulted.
    ","['Harry', 'Professor Trelawney']"
"'No,' said Tonks musingly, 'no, I suppose it's not really prophecy you're doing, is it?",[]
"I mean, you're not seeing the future, you're seeing the present . . .",[]
"it's odd, isn't it?",[]
"Useful, though . . .",[]
"'
    ",[]
"Harry didn't answer; fortunately, they got out at the next stop, a station in the very heart of London, and in the bustle of leaving the train he was able to allow Fred and George to get between himself and Tonks, who was leading the way.","['Harry', 'London', 'Fred and George']"
"They all followed her up the escalator, Moody clunking along at the back of the group, his bowler 'I'llted low and one gnarled hand stuck in between the buttons of his coat, clutching his wand.",['Moody']
Harry thought he sensed the concealed eye staring hard at him.,['Harry']
"Trying to avoid any more questions about his dream, he asked Mad-Eye where St Mungo's was hidden.
    ","['Mad-Eye', ""St Mungo's""]"
"'Not far from here,' grunted Moody as they stepped out into the wintry air on a broad store-lined street packed with Christmas shoppers.","['Moody', 'Christmas']"
He pushed Harry a little ahead of him and stumped along just behind; Harry knew the eye was rolling in all directions under the tilted hat.,"['Harry', 'Harry']"
'Wasn't easy to find a good location for a hospital.,[]
Nowhere in Diagon Alley was big enough and we couldn't have it underground like the Ministry - wouldn't be healthy.,['Diagon Alley']
In the end they managed to get hold of a building up here.,[]
"Theory was, sick wizards could come and go and just blend in with the crowd.'
    ",[]
"He seized Harry's shoulder to prevent them being separated by a gaggle of shoppers plainly intent on nothing but making it into a nearby shop full of electrical gadgets.
    ",['Harry']
"'Here we go,' said Moody a moment later.
    ",['Moody a']
"They had arrived outside a large,  old-fashioned,  red-brick department store called Purge & Dowse Ltd.",['Purge & Dowse Ltd.']
"The place had a shabby, miserable air; the window displays consisted of a few chipped dummies with their wigs askew, standing at random and modelling fashions at least ten years out of date.",['at least ten years']
Large signs on all the dusty doors read: 'Closed for Refurbishment'.,[]
"Harry distinctly heard a large woman laden with plastic shopping bags say to her friend as they passed, 'It's never open, that place . . .",['Harry']
"'
    ",[]
"'Right,' said Tonks, beckoning them towards a window displaying nothing but a particularly ugly female dummy.",[]
Its false eyelashes were hanging off and it was modelling a green nylon pinafore dress.,[]
"'Everybody ready?'
    They nodded, clustering around her.",[]
"Moody gave Harry another shove between the shoulder blades to urge him forward and Tonks leaned close to the glass, looking up at the very ugly dummy, her breath steaming up the glass.",['Tonks']
"'Wotcher,' she said, 'we're here to see Arthur Weasley.'
    ","['Wotcher', 'Arthur Weasley']"
"Harry thought how absurd it was for Tonks to expect the dummy to hear her talking so quietly through a sheet of glass, with buses rumbling along behind her and all the racket of a street full of shoppers.",['Harry']
Then he reminded himself that dummies couldn't hear anyway.,[]
"Next second, his mouth opened in shock as the dummy gave a tiny nod and beckoned with its jointed finger, and Tonks had seized Ginny and Mrs Weasley by the elbows, stepped right through the glass and vanished.
    ","['second', 'Tonks', 'Ginny', 'Mrs Weasley']"
"Fred, George and Ron stepped after them.","['Fred, George and Ron']"
"Harry glanced around at the jostling crowd; not one of them seemed to have a glance to spare for window displays as ugly as those of Purge & Dowse Ltd; nor did any of them seem to have noticed that six people had just melted into thin air in front of them.
    ","['Harry', 'one', 'Purge & Dowse Ltd', 'six']"
