sentence,entities
"An aged witch stood in front of him, holding a tray of what looked horribly like whole human fingernails.",[]
"She leered at him, showing mossy teeth.",[]
"Harry backed away.
  ",['Harry']
"""I'm fine, thanks,"" he said.",[]
"""I'm just -""
  ""HARRY!",[]
"What d'yeh think yer doin' down there?""
  Harry's heart leapt.","[""d'yeh"", 'Harry']"
"So did the witch; a load of fingernails cascaded down over her feet and she cursed as the massive form of Hagrid, the Hogwarts gamekeeper, came striding toward them, beetle-black eyes flashing over his great bristling beard.
  ","['Hagrid', 'Hogwarts']"
"""Hagrid!""",[]
Harry croaked in relief.,['Harry']
"""I was lost - Floo powder -""
  Hagrid seized Harry by the scruff of the neck and pulled him away from the witch, knocking the tray right out of her hands.","['Floo', 'Harry']"
Her shrieks followed them all the way along the twisting alleyway out into bright sunlight.,[]
"Harry saw a familiar, snow-white marble building in the distance - Gringotts Bank.",['Harry']
"Hagrid had steered him right into Diagon Alley.
  ",['Diagon Alley']
"""Yer a mess!"" said Hagrid gruffly, brushing soot off Harry so forcefully he nearly knocked him into a barrel of dragon dung outside an apothecary.","['Hagrid', 'Harry']"
"""Skulkin' around Knockturn Alley, I dunno dodgy place, Harry - don' want no one ter see yeh down there -""
  ""I realized that,"" said Harry, ducking as Hagrid made to brush him off again.","['Knockturn Alley', ""Harry - don'"", 'Harry', 'Hagrid']"
"""I told you, I was lost - what were you doing down there, anyway?""
  * 54
  ""I was lookin' fer a Flesh-Eatin' Slug Repellent,"" growled Hagrid.","['54', ""Flesh-Eatin' Slug Repellent"", 'Hagrid']"
"""They're ruinin' the school cabbages.",[]
"Yer not on yer own?""
  ""I'm staying with the Weasleys but we got separated,"" Harry explained.",['Harry']
"""I've got to go and find them . . . .",[]
"""
  They set off together down the street.
  ",[]
"""How come yeh never wrote back ter me?"" said Hagrid as Harry jogged alongside him (he had to take three steps to every stride of Hagrid's enormous boots).","['Hagrid', 'Harry', 'three', 'Hagrid']"
"Harry explained all about Dobby and the Dursleys.
  ","['Harry', 'Dobby']"
"""Lousy Muggles,"" growled Hagrid.","['Lousy Muggles', 'Hagrid']"
"""If I'd've known -""
  ""Harry! Harry!","['Harry', 'Harry']"
"Over here!""
  Harry looked up and saw Hermione Granger standing at the top of the white flight of steps to Gringotts.","['Harry', 'Hermione Granger', 'Gringotts']"
"She ran down to meet them, her bushy brown hair flying behind her.
  ",[]
"""What happened to your glasses?",[]
"Hello, Hagrid - Oh, it's wonderful to see you two again - Are you coming into Gringotts, Harry?""
  ""As soon as I've found the Weasleys,"" said Harry.
  ","['two', 'Gringotts', 'Harry', 'Harry']"
"""Yeh won't have long ter wait,"" Hagrid said with a grin.
  Harry and Hermione looked around: Sprinting up the crowded street were Ron, Fred, George, Percy, and Mr. Weasley.
  ","['Yeh', 'Hagrid', 'Harry', 'Ron, Fred, George, Percy', 'Weasley']"
"""Harry,"" Mr. Weasley panted.","['Harry', 'Weasley']"
"""We hoped you'd only gone one
  grate too far .	",[]
He mopped his glistening bald patch.,[]
"""Molly's
  frantic - she's coming now -""
  ""Where did you come out?""",['Molly']
"Ron asked.
  ",['Ron']
"""Knockturn Alley,"" said Hagrid grimly.
  ",['Hagrid']
"""Excellent."" said Fred and George together.
  ",['Fred and George']
"""We've never been allowed in,"" said Ron enviously.
  ",['Ron']
"*55*
  ""I should ruddy well think not,"" growled Hagrid.","['55', 'Hagrid']"
"Mrs. Weasley now came galloping into view, her handbag swing ing wildly in one hand, Ginny just clinging onto the other.","['Weasley', 'Ginny']"
"""Oh, Harry - oh, my dear - you could have been any where -"" Gasping for breath she pulled a large clothes brush out of her bag and began sweeping off the soot Hagrid hadn't managed to beat away.","['Harry - oh', 'Hagrid']"
"Mr. Weasley took Harry's glasses, gave them a tap of his wand, and returned them, good as new.","['Weasley', 'Harry']"
"""Well, gotta be off,"" said Hagrid, who was having his hand wrung by Mrs. Weasley (""Knockturn Alley!","['Hagrid', 'Weasley', 'Knockturn Alley']"
"If you hadn't found him, Hagrid!"").",['Hagrid']
"""See yer at Hogwarts!""",[]
"And he strode away, head and shoulders taller than anyone else in the packed street.",[]
"""Guess who I saw in Borgin and Burkes?""","['Borgin', 'Burkes']"
Harry asked Ron and Hermione as they climbed the Gringotts steps.,"['Harry', 'Ron', 'Gringotts']"
"""Malfoy and his fa ther.""",['Malfoy']
"""Did Lucius Malfoy buy anything?"" said Mr. Weasley sharply behind them.","['Lucius Malfoy', 'Weasley']"
"""No, he was selling =' ""So he's worried,"" said Mr. Weasley with grim satisfaction.",['Weasley']
"""Oh, I'd love to get Lucius Malfoy for something ......",['Lucius Malfoy']
"""You be careful, Arthur,"" said Mrs. Weasley sharply as they were bowed into the bank by a goblin at the door.","['Arthur', 'Weasley']"
"""That family's trou ble.",[]
"Don't go biting off more than you can chew -"" ""So you don't think I'm a match for Lucius Malfoy?"" said Mr. Weasley indignantly, but he was distracted almost at once by the sight of Hermione's parents, who were standing nervously at the counter that ran all along the great marble hall, waiting for Hermione to introduce them.
  ,5 s
  ""But you're Muggles!"" said Mr. Weasley delightedly.","['Lucius Malfoy', 'Weasley', 'Hermione', '5', 'Weasley']"
"""We must have a drink!",[]
What's that you've got there?,[]
"Oh, you're changing Muggle money.",['Muggle']
"Molly, look!""",[]
"He pointed excitedly at the tenpound notes in Mr. Granger's hand.
  ",['Granger']
"""Meet you back here,"" Ron said to Hermione as the Weasleys and Harry were led off to their underground vaults by another Gringotts goblin.
  ","['Ron', 'Weasleys', 'Harry', 'Gringotts']"
"The vaults were reached by means of small, goblin-driven carts that sped along miniature train tracks through the bank's underground tunnels.",[]
"Harry enjoyed the breakneck journey down to the Weasleys' vault, but felt dreadful, far worse than he had in Knockturn Alley, when it was opened.","['Harry', 'Knockturn Alley']"
"There was a very small pile of silver Sickles inside, and just one gold Galleon.",['Sickles']
Mrs. Weasley felt right into the corners before sweeping the whole lot into her bag.,['Weasley']
Harry felt even worse when they reached his vault.,['Harry felt']
"He tried to block the contents from view as he hastily shoved handfuls of coins into a leather bag.
  ",[]
"Back outside on the marble steps, they all separated.",[]
Percy muttered vaguely about needing a new quill.,['Percy']
"Fred and George had spotted their friend from Hogwarts, Lee Jordan.","['Fred and George', 'Hogwarts', 'Lee Jordan']"
Mrs. Weasley and Ginny were going to a secondhand robe shop.,"['Weasley', 'Ginny']"
"Mr. Weasley was insisting on taking the Grangers off to the Leaky Cauldron for a drink.
  ","['Weasley', 'Grangers', 'the Leaky Cauldron']"
"""We'll all meet at Flourish and Blotts in an hour to buy your schoolbooks,"" said Mrs. Weasley, setting off with Ginny.","['Blotts', 'an hour', 'Weasley', 'Ginny']"
"""And not one step down Knockturn Alley!""","['one', 'Knockturn Alley']"
"she shouted at the twins' retreating backs.
  ",[]
"Harry, Ron, and Hermione strolled off along the winding, cobbled street.","['Harry, Ron', 'Hermione']"
"The bag of gold, silver, and bronze jangling cheerfully
  *57*
  in Harry's pocket was clamoring to be spent, so he bought three large strawberry-and-peanut-butter ice creams, which they slurped happily as they wandered up the alley, examining the fascinating shop windows.","['57', 'Harry', 'three', 'strawberry']"
Ron gazed longingly at a full set of Chudley Can non robes in the windows of Quality Quidditch Supplies until Hermione dragged them off to buy ink and parchment next door.,"['Ron gazed', 'Chudley Can', 'Quality Quidditch Supplies']"
"In Gambol and Japes Wizarding Joke Shop, they met Fred, George, and Lee Jordan, who were stocking up on Dr. Filibuster's Fabulous Wet-Start, No-Heat Fireworks, and in a tiny junk shop full of bro ken wands, lopsided brass scales, and old cloaks covered in potion stains they found Percy, deeply immersed in a small and deeply boring book called Prefects Who Gained Power.","['Gambol', 'Japes Wizarding', 'Fred, George', 'Lee Jordan', 'Filibuster', 'bro ken', 'Percy', 'Prefects Who Gained Power']"
"`A study of Hogwarts prefects and their later careers, "" Ron read aloud off the back cover.",['Ron']
"""That sounds fascinating . . . .",[]
"""
  ""Go away,"" Percy snapped.",['Percy']
"""'Course, he's very ambitious, Percy, he's got it all planned out ....",['Percy']
He wants to be Minister of Magic. . .,['Magic']
"""",[]
Ron told Harry and Hermione in an undertone as they left Percy to it.,"['Ron', 'Harry']"
"An hour later, they headed for Flourish and Blotts.","['An hour later', 'Flourish', 'Blotts']"
They were by no means the only ones making their way to the bookshop.,[]
"As they approached it, they saw to their surprise a large crowd jostling out side the doors, trying to get in.",[]
"The reason for this was proclaimed
  by a large banner stretched across the upper windows:
  GILDEROY LOCKHART will be signing copies of his autobiography MAGICAL ME today 12:30 P.m.",[]
"to 4:30 P.m.
  ",[]
"""We can actually meet him!""",[]
Hermione squealed.,[]
"""I mean, he's written almost the whole booklist!""
  ",[]
The crowd seemed to be made up mostly of witches around Mrs. Weasley's age.,['Weasley']
"A harrassed-looking wizard stood at the door, saying, ""Calmly, please, ladies ....",[]
"Don't push, there ... mind the books, now . . . .",[]
"""
  Harry, Ron, and Hermione squeezed inside.","['Harry, Ron']"
"A long line wound right to the back of the shop, where Gilderoy Lockhart was signing his books.",['Gilderoy Lockhart']
"They each grabbed a copy of The Standard Book of Spells, Grade 2 and sneaked up the line to where the rest of the Weasleys were standing with Mr. and Mrs. Granger.
  ","['The Standard Book of Spells', 'Granger']"
"""Oh, there you are, good,"" said Mrs. Weasley.",['Weasley']
She sounded breathless and kept patting her hair.,[]
"""We'll be able to see him in a minute ......
  Gilderoy Lockhart came slowly into view, seated at a table surrounded by large pictures of his own face, all winking and flashing dazzlingly white teeth at the crowd.",['Gilderoy Lockhart']
"The real Lockhart was wearing robes of forget-me-not blue that exactly matched his eyes; his pointed wizard's hat was set at a jaunty angle on his wavy hair.
  ",['Lockhart']
"A short, irritable-looking man was dancing around taking photographs with a large black camera that emitted puffs of purple smoke with every blinding flash.
  ",[]
"""Out of the way, there,"" he snarled at Ron, moving back to get a better shot.",['Ron']
"""This is for the Daily Prophet -""
  ""Big deal,"" said Ron, rubbing his foot where the photographer had stepped on it.
  ",['Ron']
Gilderoy Lockhart heard him.,['Gilderoy Lockhart']
He looked up.,[]
"He saw Ron
  *59*
  and then he saw Harry.","['Ron\n  ', '59', 'Harry']"
He stared.,[]
"Then he leapt to his feet and positively shouted, ""It can't be Harry Potter?",['Harry Potter']
"""
  The crowd parted, whispering excitedly; Lockhart dived forward, seized Harry's arm, and pulled him to the front.","['Lockhart', 'Harry']"
The crowd burst into applause.,[]
"Harry's face burned as Lockhart shook his hand for the photographer, who was clicking away madly, wafting thick smoke over the Weasleys.
  ","['Harry', 'Lockhart']"
"""Nice big smile, Harry,"" said Lockhart, through his own gleaming teeth.","['Harry', 'Lockhart']"
"""Together, you and I are worth the front page.",[]
"""
  When he finally let go of Harry's hand, Harry could hardly feel his fingers.","['Harry', 'Harry']"
"He tried to sidle back over to the Weasleys, but Lockhart threw an arm around his shoulders and clamped him tightly to his side.
  ",['Lockhart']
"""Ladies and gentlemen,"" he said loudly, waving for quiet.",[]
