sentence,entities
"""Levski - Dimitrov - Moran - Troy - Mullet - Ivanova - Moran again - Moran - MORAN SCORES!""
  ",['Levski - Dimitrov - Moran - Troy - Mullet - Ivanova - Moran']
"But the cheers of the Irish supporters were barely heard over the shrieks of the veela, the blasts now issuing from the Ministry members' wands, and the furious roars of the Bulgarians.","['Irish', 'Ministry', 'Bulgarians']"
"The game recommenced immediately; now Levski had the Quaffle, now Dimitrov -The Irish Beater Quigley swung heavily at a passing Bludger, and hit it as hard as possible toward Krum, who did not duck quickly enough.","['Levski', 'Dimitrov -The Irish', 'Beater Quigley', 'Bludger', 'Krum']"
"It hit him full in the face.
  ",[]
"There was a deafening groan from the crowd; Krum's nose looked broken, there was blood everywhere, but Hassan Mostafa didn't blow his whistle.","['Krum', 'Hassan Mostafa']"
"He had become distracted, and Harry couldn't blame him; one of the veela had thrown a handful of fire and set his broom tail alight.
  ","['Harry', 'one']"
"Harry wanted someone to realize that Krum was injured; even though he was supporting Ireland, Krum was the most exciting player on the field.","['Harry', 'Krum', 'Ireland', 'Krum']"
"Ron obviously felt the same.
  ",['Ron']
"""Time-out!",[]
"Ah, come on, he can't play like that, look at him -""
  ""Look at Lynch!""",['Look at Lynch']
"Harry yelled.
  ",['Harry']
"For the Irish Seeker had suddenly gone into a dive, and Harry was quite sure that this was no Wronski Feint; this was the real thing...
  ""He's seen the Snitch!""","['Harry', 'Wronski Feint', 'Snitch']"
Harry shouted.,['Harry']
"""He's seen it!",[]
"Look at him go!""
  Half the crowd seemed to have realized what was happening; the Irish supporters rose in another great wave of green, screaming their Seeker on. . .","['Half', 'Irish', 'Seeker']"
"but Krum was on his tail.
  ",['Krum']
"How he could see where he was going, Harry had no idea; there were flecks of blood flying through the air behind him, but he was drawing level with Lynch now as the pair of them hurtled toward the ground again -""
  They're going to crash!"" shrieked Hermione.
  ","['Harry', 'Lynch']"
"""They're not!""",[]
"roared Ron.
  ""Lynch is!""","['Ron', 'Lynch']"
"yelled Harry.
  ",['Harry']
"And he was right - for the second time, Lynch hit the ground with tremendous force and was immediately stampeded by a horde of angry veela.
  ","['second', 'Lynch']"
"""The Snitch, where's the Snitch?"" bellowed Charlie, along the row.
  ","['Snitch', 'Snitch', 'Charlie']"
"""He's got it - Krum's got it - it's all over!"" shouted Harry.
  Krum, his red robes shining with blood from his nose, was rising gently into the air, his fist held high, a glint of gold in his hand.
  ","['Harry', 'Krum']"
"The scoreboard was flashing BULGARIA: 160, IRELAND: 170 across the crowd, who didn't seem to have realized what had happened.","['160', '170']"
"Then, slowly, as though a great jumbo jet were revving up, the rumbling from the Ireland supporters grew louder and louder and erupted into screams of delight.
  ",['Ireland']
"""IRELAND WINS!""",[]
"Bagman shouted, who like the Irish, seemed to be taken aback by the sudden end of the match.
  ","['Bagman', 'Irish']"
"""KRUM GETS THE SNITCH - BUT IRELAND WINS -- good lord, I don't think any of us were expecting that!""
  ""What did he catch the Snitch for?""",['Snitch']
"Ron bellowed, even as he jumped up and down, applauding with his hands over his head.",['Ron']
"""He ended it when Ireland were a hundred and sixty points ahead, the idiot!""
  ""He knew they were never going to catch up!""","['Ireland', 'a hundred and sixty']"
"Harry shouted back over all the noise, also applauding loudly.",['Harry']
"""The Irish Chasers were too good. . . .",['The Irish Chasers']
"He wanted to end it on his terms, that's all. .",[]
".
  ",[]
"""He was very brave, wasn't he?""",[]
"Hermione said, leaning forward to watch Krum land as a swarm of mediwizards blasted a path through the battling leprechauns and veela to get to him.",['Krum']
"""He looks a terrible mess. . .",[]
"""
  Harry put his Omnioculars to his eyes again.","['Harry', 'Omnioculars']"
"It was hard to see what was happening below, because leprechauns were zooming delightedly all over the field, but he could just make out Krum, surrounded by mediwizards.",['Krum']
He looked surlier than ever and refused to let them mop him up.,[]
"His team members were around him, shaking their heads and looking dejected; a short way away, the Irish players were dancing gleefully in a shower of gold descending from their mascots.",['Irish']
"Flags were waving all over the stadium, the Irish national anthem blared from all sides; the veela were shrinking back into their usual, beautiful selves now, though looking dispirited and forlorn.
  ",['Irish']
"""Vell, ve fought bravely,"" said a gloomy voice behind Harry.",['Harry']
"He looked around; it was the Bulgarian Minister of Magic.
  ","['Bulgarian', 'Magic']"
"""You can speak English!"" said Fudge, sounding outraged.","['English', 'Fudge']"
"""And you've been letting me mime
  everything all day!",['all day']
"""
  ""Veil, it vos very funny,"" said the Bulgarian minister, shrugging.
  ",['Bulgarian']
"""And as the Irish team performs a lap of honor, flanked by their mascots, the Quidditch World Cup itself is brought into the Top Box!""","['Irish', 'the Quidditch World Cup']"
"roared Bagman.
  ",['Bagman']
"Harry's eyes were suddenly dazzled by a blinding white light, as the Top Box was magically illuminated so that everyone in the stands could see the inside.","['Harry', 'the Top Box']"
"Squinting toward the entrance, he saw two panting wizards carrying a vast golden cup into the box, which they handed to Cornelius Fudge, who was still looking very disgruntled that he'd been using sign language all day for nothing.
  ","['two', 'Cornelius Fudge', 'all day']"
"""Let's have a really loud hand for the gallant losers - Bulgaria!""",['Bulgaria']
"Bagman shouted.
  ",['Bagman']
And up the stairs into the box came the seven defeated Bulgarian players.,"['seven', 'Bulgarian']"
"The crowd below was applauding appreciatively; Harry could see thousands and thousands of Omniocular lenses flashing and winking in their direction.
  ","['Harry', 'thousands and thousands', 'Omniocular']"
"One by one, the Bulgarians filed between the rows of seats in the box, and Bagman called out the name of each as they shook hands with their own minister and then with Fudge.
  ","['One', 'Bulgarians', 'Bagman', 'Fudge']"
"Krum, who was last in line, looked a real mess.",['Krum']
Two black eyes were blooming spectacularly on his bloody face.,['Two']
He was still holding the Snitch.,['Snitch']
Harry noticed that he seemed much less coordinated on the ground.,['Harry']
He was slightly duck-footed and distinctly round-shouldered.,[]
"But when Krum's name was announced, the whole stadium gave him a resounding, earsplitting roar.
  ",['Krum']
And then came the Irish team.,['Irish']
Aidan Lynch was being supported by Moran and Connolly; the second crash seemed to have dazed him and his eyes looked strangely unfocused.,"['Aidan Lynch', 'Moran', 'Connolly', 'second']"
But he grinned happily as Troy and Quigley lifted the Cup into the air and the crowd below thundered its approval.,"['Troy', 'Quigley', 'Cup']"
"Harry's hands were numb with clapping.
  ",['Harry']
"At last, when the Irish team had left the box to perform another lap of honor on their brooms (Aidan Lynch on the back of Confolly's, clutching hard around his waist and still grinning in a bemused sort of way), Bagman pointed his wand at his throat and muttered, ""Quietus.","['Irish', 'Aidan Lynch', 'Confolly', 'Bagman']"
"""
  ""They'll be talking about this one for years,"" he said hoarsely, ""a really unexpected twist, that. . .",['years']
.,[]
shame it couldn't have lasted longer. . . .,[]
Ah yes... .,[]
"yes, I owe you. . .",[]
"how much?""
  For Fred and George had just scrambled over the backs of their seats and were standing in front of Ludo Bagman with broad grins on their faces, their hands outstretched.
  ","['Fred and George', 'Ludo Bagman']"
CHAPTER NINE -,[]
"THE DARK MARK
  Don't tell your mother you've been gambling,"" Mr. Weasley implored Fred and George as they all made their way slowly down the purple-carpeted stairs.
  ","['Weasley', 'Fred and George']"
"""Don't worry, Dad,"" said Fred gleefully, ""we've got big plans for this money.","['Dad', 'Fred gleefully']"
We don't want it confiscated.,[]
"""
  Mr. Weasley looked for a moment as though he was going to ask what these big plans were, but seemed to decide, upon reflection, that he didn't want to know.
  ",['Weasley']
They were soon caught up in the crowds now flooding out of the stadium and back to their campsites.,[]
"Raucous singing was borne toward them on the night air as they retraced their steps along the lantern-lit path, and leprechauns kept shooting over their heads, cackling and waving their lanterns.",[]
"When they finally reached the tents, nobody felt like sleeping at all, and given the level of noise around them, Mr. Weasley agreed that they could all have one last cup of cocoa together before turning in.","['Weasley', 'one last cup']"
"They were soon arguing enjoyably about the match; Mr. Weasley got drawn into a disagreement about cobbing with Charlie, and it was only when Ginny fell asleep right at the tiny table and spilled hot chocolate all over the floor that Mr. Weasley called a halt to the verbal replays and insisted that everyone go to bed.","['Weasley', 'Charlie', 'Ginny', 'Weasley']"
"Hermione and Ginny went into the next tent, and Harry and the rest of the Weasleys changed into pajamas and clambered into their bunks.","['Ginny', 'Harry', 'Weasleys']"
"From the other side of the campsite they could still hear much singing and the odd echoing bang.
  ",[]
"""Oh I am glad I'm not on duty,"" muttered Mr. Weasley sleepily.",['Weasley']
"""I wouldn't fancy having to go and tell the Irish they've got to stop celebrating.",['Irish']
"""
  Harry, who was on a top bunk above Ron, lay staring up at the canvas ceiling of the tent, watching the glow of an occasional leprechaun lantern flying overhead, and picturing again some of Krum's more spectacular moves.","['Harry', 'Ron', 'Krum']"
He was itching to get back on his own Firebolt and try out the Wronski Feint. . . .,"['Firebolt', 'the Wronski Feint']"
"Somehow Oliver Wood had never managed to
  convey with all his wriggling diagrams what that move was supposed to look like.. . .
  ",['Somehow Oliver Wood']
"Harry saw himself in robes that had his name on the back, and imagined the sensation of hearing a hundred-thousand-strong crowd roar, as Ludo Bagman's voice echoed throughout the stadium, ""I give you. . .","['Harry', 'a hundred-thousand', ""Ludo Bagman's""]"
Potter!,[]
"""
  Harry never knew whether or not he had actually dropped off to sleep - his fantasies of flying like Krum might well have slipped into actual dreams - all he knew was that, quite suddenly, Mr. Weasley was shouting.
  ","['Harry', 'Krum', 'Weasley']"
"""Get up!",[]
"Ron - Harry - come on now, get up, this is urgent!""
  Harry sat up quickly and the top of his head hit canvas.
  ","['Ron - Harry - come', 'Harry']"
"""S' matter?"" he said.
  ",[]
"Dimly, he could tell that something was wrong.",['Dimly']
"The noises in the campsite had changed.
  ",[]
The singing had stopped.,[]
"He could hear screams, and the sound of people running.",[]
"He slipped down from the bunk and reached for his clothes, but Mr. Weasley, who had pulled on his jeans over his own pajamas, said, ""No time, Harry - just grab a jacket and get outside - quickly!""
  Harry did as he was told and hurried out of the tent, Ron at his heels.
  ","['Weasley', 'Harry - just', 'Harry', 'Ron']"
"By the light of the few fires that were still burning, he could see people running away into the woods, fleeing something that was moving across the field toward them, something that was emitting odd flashes of light and noises like gunfire.",[]
